Order_ID,Product,City,Quantity,Unit_Price,Total_Amount
21740,Tea,Salem,8,243.14,1945.12
21741,Snacks,Chennai,6,425.94,2555.64
21742,Snacks,Salem,1,376.45,376.45
21743,Coffee,Chennai,5,322.89,1614.4499999999998
21744,Coffee,Salem,1,117.18,117.18
21745,Juice,Chennai,10,113.54,1135.4
21746,Juice,Salem,3,83.14,249.42
21747,Snacks,Madurai,9,397.57,3578.13
21748,Snacks,Chennai,2,498.74,997.48
21749,Coffee,Trichy,10,220.09,2200.9
21750,Tea,Chennai,7,413.84,2896.88
21751,Tea,Chennai,2,320.15,640.3
21752,juice,Chennai,2,233.15,466.3
21753,cake,Coimbatore,7,490.26,3431.82
21754,Coffee,Chennai,9,424.68,3822.12
21755,Juice,Trichy,10,387.37,3873.7
21756,Coffee,Salem,5,343.73,1718.65
21757,Snacks,Madurai,4,108.97,435.88
21758,Snacks,Chennai,8,52.52,420.16
21759,Coffee,Coimbatore,2,221.48,442.96
21760,Tea,Madurai,3,311.4,934.2
21761,Snacks,Coimbatore,5,366.74,-733.48
21762,Snacks,Madurai,1,352.54,352.54
21763,cake,Trichy,6,34.08,204.48
21764,Snacks,Chennai,8,36.29,290.32
21765,juice,Trichy,7,436.72,3057.04
21766,Snacks,Madurai,2,245.65,491.3
21767,juice,Coimbatore,10,192.4,1924.0
21768,Juice,Chennai,10,352.19,3521.9
21769,Snacks,Coimbatore,8,28.55,228.4
21770,Coffee,Trichy,4,236.31,945.24
21771,Coffee,Chennai,10,232.19,2321.9
21772,juice,Chennai,6,412.6,2475.6000000000004
21773,Tea,Chennai,2,321.98,643.96
21774,Tea,Salem,6,480.45,2882.7
21775,Snacks,Coimbatore,10,52.22,522.2
21776,Coffee,Madurai,2,450.22,900.44
21777,juice,Madurai,8,391.88,3135.04
21778,Coffee,Chennai,8,392.02,3136.16
21779,Tea,Coimbatore,5,478.44,2392.2
21780, Cake ,Chennai,7,100.45,703.15
21781,Tea,Madurai,7,352.96,2470.72
21782,Juice,Coimbatore,3,269.63,808.89
21783,juice,Chennai,4,263.95,1055.8
21784,Tea,Coimbatore,5,141.18,705.9000000000001
21785,Snacks,Salem,9,321.32,2891.88
21786,Snacks,Trichy,10,204.35,2043.5
21787,Coffee,Chennai,4,249.7,998.8
21788,Snacks,Trichy,6,110.01,660.0600000000001
21789,juice,Coimbatore,5,140.26,-280.52
21790,Coffee,Madurai,1,457.78,457.78
21791,Tea,Coimbatore,5,94.1,470.5
21792,Juice,Trichy,9,35.58,320.22
21793,Snacks,Salem,9,353.01,3177.09
21794,Snacks,Coimbatore,1,406.74,406.74
21795,Snacks,Coimbatore,4,391.32,1565.28
21796,Snacks,Madurai,10,437.28,4372.799999999999
21797,Tea,Trichy,5,195.44,977.2
21798,juice,Coimbatore,2,27.36,54.72
21799,Snacks,Madurai,10,480.32,4803.2
21800,Tea,Salem,7,422.61,2958.27
21801,Tea,Trichy,8,201.0,1608.0
21802,cake,Trichy,10,163.62,1636.2
21803,Coffee,Salem,10,115.84,1158.4
21804,cake,Chennai,8,398.55,3188.4
21805,Cake,Coimbatore,5,161.37,806.85
21806,cake,Chennai,3,88.94,266.82
21807,Snacks,Salem,7,429.58,3007.06
21808,Snacks,Coimbatore,5,464.79,2323.95
21809,Juice,Salem,8,46.03,368.24
21810,Cake,Chennai,7,128.0,896.0
21811,Tea,Madurai,1,327.05,327.05
21812,Tea,Trichy,10,157.37,1573.7
21813,Snacks,Chennai,8,299.76,2398.08
21814,cake,Madurai,7,387.72,2714.04
21815,Snacks,Salem,3,73.99,221.97
21816, Cake ,Coimbatore,5,146.84,734.2
21817,Coffee,Madurai,7,250.07,1750.49
21818,Snacks,Chennai,5,342.14,1710.7
21819,CAKE,Coimbatore,2,176.22,352.44
21820,juice,Coimbatore,1,244.11,244.11
21821,Juice,Trichy,4,280.43,1121.72
21822,juice,Chennai,8,375.37,3002.96
21823,Snacks,Chennai,7,279.84,1958.88
21824, Cake ,Salem,2,157.36,314.72
21825,Snacks,Trichy,7,237.26,1660.82
21826,Cake,Salem,3,393.45,1180.35
21827,Juice,Trichy,4,137.67,550.68
21828,Tea,Chennai,3,142.62,427.86
21829,Juice,Coimbatore,5,77.98,389.9
21830,Tea,Trichy,4,177.61,710.44
21831,Coffee,Salem,8,103.59,843.72
21832,juice,Salem,5,91.87,459.35
21833,Snacks,Trichy,5,249.7,1248.5
21834,Coffee,Salem,8,428.18,3425.44
21835,Cake,Chennai,7,352.07,2464.49
21836,Tea,Chennai,5,454.09,2270.45
21837,Coffee,Chennai,2,424.25,860.5
21838, Cake ,Trichy,5,388.33,1941.65
21839,juice,Madurai,9,355.38,3198.42
21840,CAKE,Chennai,1,380.67,380.67
21841,Snacks,Salem,7,127.85,894.9499999999999
21842,Tea,Chennai,4,297.94,1191.76
21843,Snacks,Trichy,10,315.15,3151.5
21844,Snacks,Madurai,5,58.12,290.6
21845,Snacks,Trichy,4,259.91,1039.64
21846,Tea,Coimbatore,10,307.25,3072.5
21847,Tea,Madurai,3,415.16,1245.48
21848,juice,Salem,6,310.4,1862.4
21849,Tea,Madurai,6,237.59,1425.54
21850, Cake ,Salem,4,21.98,87.92
21851,Juice,Salem,8,243.88,1951.04
21852,Tea,Madurai,6,391.04,2346.24
21853,Snacks,Salem,2,423.57,847.14
21854,Coffee,Madurai,5,196.56,982.8
21855,Tea,Madurai,6,157.42,944.52
21856, Cake ,Chennai,10,98.92,989.2
21857,juice,Coimbatore,4,289.56,1158.24
21858,Snacks,Coimbatore,3,348.18,1044.54
21859, Cake ,Trichy,9,380.26,3422.34
21860,Cake,Chennai,3,364.48,1093.44
21861,Snacks,Madurai,3,145.06,435.18
21862,CAKE,Salem,4,292.2,1168.8
21863,Tea,Madurai,5,366.09,1830.45
21864,Snacks,Trichy,4,206.23,824.92
21865,Snacks,Chennai,3,222.57,667.71
21866,Tea,Salem,9,247.0,2223.0
21867,juice,Chennai,10,228.03,2280.3
21868,Coffee,Chennai,8,63.23,505.84
21869, Cake ,Trichy,5,309.76,1548.8
21870,Tea,Trichy,4,220.35,881.4
21871,Coffee,Madurai,7,495.13,3465.91
21872,Snacks,Salem,6,446.06,2676.36
21873,CAKE,Salem,9,293.29,2639.61
21874,juice,Chennai,5,318.54,-637.08
21875,Snacks,Coimbatore,10,397.05,3970.5
21876,juice,Madurai,2,249.7,499.4
21877, Cake ,Madurai,4,185.68,742.72
21878,cake,Trichy,8,382.98,3063.84
21879,Snacks,Madurai,2,437.11,874.22
21880,juice,Salem,8,166.7,1333.6
21881,Juice,Coimbatore,3,219.24,657.72
21882,Cake,Salem,8,286.33,2290.64
21883,Snacks,Coimbatore,5,249.7,1248.5
21884,Snacks,Trichy,1,159.74,159.74
21885,Tea,Salem,1,163.88,163.88
21886,Coffee,Madurai,10,94.5,945.0
21887,juice,Chennai,7,300.86,2106.02
21888,Juice,Trichy,8,275.75,2206.0
21889,Tea,Trichy,3,204.07,612.21
21890,Tea,Trichy,1,471.19,471.19
21891,Coffee,Trichy,1,119.06,119.06
21892,Juice,Madurai,10,478.28,4782.799999999999
21893,Snacks,Trichy,10,335.43,3354.3
21894,Tea,Chennai,4,331.11,1324.44
21895, Cake ,Coimbatore,2,396.15,792.3
21896,Tea,Salem,3,252.95,758.8499999999999
21897,Snacks,Trichy,8,171.1,1368.8
21898,Tea,Salem,2,91.35,182.7
21899,Coffee,Madurai,9,292.26,2630.34
21900,Tea,Salem,1,256.18,256.18
21901,Juice,Trichy,4,357.75,1431.0
21902,Juice,Coimbatore,10,347.49,3474.9
21903, Cake ,Chennai,10,413.3,4133.0
21904,Tea,Salem,6,193.7,1162.1999999999998
21905,Cake,Chennai,5,158.05,806.25
21906,CAKE,Chennai,3,235.67,707.01
21907,Juice,Trichy,5,190.44,952.2
21908,Cake,Chennai,9,163.69,1473.21
21909,Snacks,Chennai,6,36.48,218.88
21910,Coffee,Trichy,7,337.21,2360.47
21911, Cake ,Salem,10,287.51,2875.1
21912,Coffee,Trichy,2,90.62,181.24
21913,Snacks,Salem,8,309.95,2479.6
21914,Coffee,Madurai,6,453.86,2723.16
21915,Cake,Chennai,10,35.93,359.3
21916,Cake,Trichy,3,215.59,646.77
21917,cake,Coimbatore,5,369.62,1848.1
21918,Snacks,Salem,1,134.05,134.05
21919,juice,Salem,8,384.37,3074.96
21920,juice,Trichy,1,30.17,30.17
21921,juice,Salem,10,43.14,431.4
21922,juice,Chennai,5,240.46,1202.3
21923,Cake,Chennai,10,38.79,387.9
21924,Juice,Salem,4,141.76,567.04
21925,Coffee,Chennai,1,410.04,410.04
21926,Cake,Trichy,1,345.64,345.64
21927,Snacks,Madurai,1,413.97,413.97
21928,Cake,Madurai,9,114.93,1034.37
21929,Coffee,Salem,6,94.95,569.7
21930,Tea,Salem,4,435.96,1743.84
21931,Tea,Madurai,10,217.21,2172.1
21932,Coffee,Chennai,6,295.3,1771.8000000000002
21933,Tea,Coimbatore,1,417.99,417.99
21934,Snacks,Madurai,8,424.25,3394.0
21935,juice,Madurai,10,80.2,802.0
21936,Snacks,Salem,9,301.91,2763.19
21937,Coffee,Madurai,6,361.91,2171.46
21938,Tea,Salem,2,120.6,241.2
21939,Coffee,Trichy,3,172.97,518.91
21940,Juice,Madurai,3,482.52,1447.56
21941,cake,Salem,5,335.98,1679.9
21942, Cake ,Salem,1,76.21,76.21
21943,Snacks,Chennai,8,290.74,2325.92
21944,juice,Coimbatore,4,33.39,133.56
21945,Tea,Trichy,2,429.49,858.98
21946,cake,Chennai,1,238.04,238.04
21947,Coffee,Chennai,5,427.05,2135.25
21948,Snacks,Madurai,3,133.14,399.42
21949,juice,Madurai,4,342.36,1369.44
21950,Snacks,Chennai,2,453.94,907.88
21951,juice,Chennai,5,281.4,1407.0
21952,Coffee,Chennai,3,174.45,523.3499999999999
21953,cake,Salem,1,116.81,116.81
21954,Coffee,Madurai,10,335.97,3359.7000000000003
21955,juice,Salem,6,376.0,2256.0
21956,Cake,Madurai,5,224.33,1121.65
21957,Tea,Chennai,10,97.89,978.9
21958,Tea,Chennai,2,188.11,376.22
21959,Cake,Trichy,6,45.73,274.38
21960,Tea,Salem,1,476.75,476.75
21961,Tea,Salem,10,189.59,1895.9
21962,cake,Salem,10,475.58,4755.8
21963,cake,Chennai,9,344.28,3098.5199999999995
21964,Tea,Chennai,3,35.36,106.08
21965,Tea,Trichy,9,375.64,3380.76
21966,Coffee,Coimbatore,1,166.64,166.64
21967,Coffee,Madurai,7,151.91,1063.37
21968,Coffee,Chennai,3,249.7,749.1
21969,Tea,Salem,9,147.37,1326.33
21970,juice,Trichy,10,490.26,4902.6
21971,Juice,Chennai,5,273.78,1368.9
21972,juice,Madurai,10,166.58,1665.8000000000002
21973,CAKE,Trichy,1,200.01,200.01
21974,Coffee,Chennai,2,159.64,319.28
21975,Tea,Madurai,8,173.74,1389.92
21976,Coffee,Chennai,6,75.23,451.38
21977,Coffee,Trichy,2,223.68,447.36
21978,Tea,Madurai,9,317.39,2856.51
21979,Coffee,Salem,10,255.79,2557.9
21980,Snacks,Salem,1,205.28,205.28
21981, Cake ,Chennai,4,69.31,277.24
21982,Tea,Coimbatore,7,372.87,2610.09
21983,Juice,Trichy,3,299.94,899.8199999999999
21984, Cake ,Coimbatore,6,167.84,1007.04
21985,cake,Chennai,8,62.74,501.92
21986,Tea,Chennai,5,169.68,848.4000000000001
21987,Tea,Madurai,7,362.36,2536.52
21988, Cake ,Madurai,8,178.61,1428.88
21989,Snacks,Madurai,9,470.83,4237.47
21990,Tea,Chennai,5,474.81,2374.05
21991, Cake ,Salem,7,493.69,3455.83
21992,Cake,Trichy,1,249.7,249.7
21993,CAKE,Madurai,6,195.68,1174.08
21994,Tea,Coimbatore,4,283.88,1135.52
21995, Cake ,Salem,2,138.74,277.48
21996,juice,Chennai,10,177.63,1776.3
21997,Tea,Trichy,9,471.05,4239.45
21998,Snacks,Madurai,9,92.81,835.29
21999,CAKE,Chennai,4,222.95,891.8
22000,Coffee,Coimbatore,5,262.56,1312.8
22001,Juice,Trichy,9,26.94,242.46
22002,Coffee,Chennai,6,333.57,2001.42
22003, Cake ,Chennai,10,152.41,1524.1
22004,cake,Chennai,8,328.55,2628.4
22005,cake,Trichy,3,106.14,318.42
22006,Snacks,Chennai,6,118.82,712.92
22007,Snacks,Chennai,6,60.83,364.98
22008,Coffee,Salem,6,480.08,2880.48
22009,Tea,Chennai,9,421.16,3790.44
22010,Tea,Madurai,7,470.45,3293.15
22011,Tea,Chennai,4,50.42,201.68
22012, Cake ,Trichy,3,255.62,766.86
22013,Tea,Coimbatore,8,390.79,3126.32
22014,juice,Salem,8,86.13,689.04
22015,cake,Salem,8,120.63,965.04
22016,Cake,Chennai,4,269.93,1079.72
22017,CAKE,Trichy,7,223.42,1563.9399999999998
22018,Coffee,Salem,6,238.95,1433.6999999999998
22019,CAKE,Chennai,9,73.43,660.87
22020,Snacks,Chennai,7,350.14,2450.98
22021,CAKE,Chennai,10,484.95,4849.5
22022,Cake,Salem,2,479.08,958.16
22023,Snacks,Trichy,3,351.09,1053.27
22024,cake,Madurai,6,22.78,136.68
22025,Coffee,Coimbatore,2,308.47,616.94
22026,Coffee,Chennai,10,249.16,2491.6
22027,cake,Trichy,1,374.36,386.36
22028,Snacks,Chennai,5,421.17,2105.85
22029,Tea,Trichy,2,481.35,962.7
22030,Coffee,Trichy,9,277.16,2494.44
22031,Tea,Trichy,1,367.31,367.31
22032,Snacks,Trichy,10,118.59,1185.9
22033,juice,Trichy,5,31.37,156.85
22034,Juice,Chennai,7,201.1,1407.7
22035,CAKE,Coimbatore,8,24.72,197.76
22036,Juice,Coimbatore,2,263.5,527.0
22037,Tea,Salem,3,457.99,1373.97
22038,Tea,Salem,10,351.45,3514.5
22039,Coffee,Trichy,2,189.43,378.86
22040,Cake,Coimbatore,8,116.16,929.28
22041,Snacks,Chennai,10,282.23,2822.3
22042,Coffee,Trichy,4,351.34,1405.36
22043,juice,Coimbatore,3,178.35,535.05
22044,Tea,Chennai,5,187.0,935.0
22045,juice,Chennai,5,468.7,2343.5
22046,Coffee,Chennai,1,25.68,25.68
22047,Juice,Chennai,10,195.36,1953.6
22048,Juice,Trichy,2,422.57,845.14
22049,CAKE,Chennai,7,239.92,1679.4399999999998
22050,Tea,Madurai,5,249.7,1248.5
22051,Coffee,Coimbatore,6,450.22,2701.32
22052,cake,Madurai,7,163.82,1146.74
22053,Tea,Trichy,8,200.55,1604.4
22054,CAKE,Chennai,10,301.73,3017.3
22055,Tea,Chennai,7,116.93,818.51
22056,Coffee,Trichy,5,39.17,-78.34
22057,Tea,Coimbatore,3,138.35,415.05
22058,CAKE,Chennai,5,448.25,2241.25
22059,Snacks,Madurai,3,124.79,374.37
22060,Coffee,Trichy,3,46.45,139.35000000000002
22061,Tea,Madurai,7,308.31,2158.17
22062,Coffee,Coimbatore,10,64.61,646.1
22063,Tea,Salem,5,364.59,1822.95
22064,Coffee,Chennai,3,71.74,215.22
22065,Snacks,Trichy,7,470.44,3293.08
22066,Coffee,Chennai,4,79.93,319.72
22067,Snacks,Madurai,2,54.79,109.58
22068,Tea,Chennai,7,266.19,1863.33
22069,Tea,Salem,1,322.42,322.42
22070,Coffee,Trichy,4,370.31,1481.24
22071,cake,Madurai,10,466.27,4662.7
22072,Snacks,Chennai,4,102.81,411.24
22073,Snacks,Chennai,4,173.47,693.88
22074,Snacks,Chennai,10,436.81,4368.1
22075,Snacks,Salem,9,30.24,272.16
22076,Snacks,Trichy,7,123.02,861.14
22077,cake,Madurai,2,451.22,902.44
22078,Coffee,Chennai,10,297.79,2977.9
22079,Snacks,Salem,7,349.64,2447.48
22080,Tea,Madurai,5,316.43,1582.15
22081,Tea,Chennai,8,20.72,165.76
22082,Tea,Madurai,8,249.7,1997.6
22083,Snacks,Coimbatore,2,179.57,359.14
22084,Coffee,Madurai,2,343.02,686.04
22085, Cake ,Madurai,3,351.36,1054.08
22086,cake,Chennai,3,488.24,1464.72
22087,cake,Coimbatore,6,90.29,541.74
22088,juice,Madurai,8,372.69,2981.52
22089, Cake ,Chennai,4,377.93,1511.72
22090,CAKE,Salem,4,374.15,1496.6
22091,Coffee,Salem,8,146.59,1172.72
22092,Coffee,Trichy,8,476.28,3810.24
22093,juice,Salem,8,169.08,1352.64
22094,Juice,Salem,5,29.94,149.7
22095,Coffee,Chennai,8,259.01,2072.08
22096,Coffee,Coimbatore,10,141.71,1417.1
22097,CAKE,Salem,2,223.68,447.36
22098,juice,Chennai,2,393.28,786.56
22099,juice,Madurai,7,305.49,2138.4300000000003
22100,Coffee,Chennai,6,294.58,1767.48
22101,Coffee,Madurai,2,40.46,80.92
22102,Coffee,Chennai,1,338.6,338.6
22103,Coffee,Trichy,1,70.42,70.42
22104,Snacks,Chennai,1,406.7,406.7
22105,juice,Trichy,8,485.7,3885.6
22106,juice,Trichy,6,447.64,2685.84
22107,Snacks,Madurai,5,344.37,1721.85
22108, Cake ,Trichy,5,95.38,476.9
22109,Coffee,Salem,9,468.51,4216.59
22110,juice,Salem,7,287.06,2009.42
22111,Tea,Madurai,5,41.05,205.25
22112,CAKE,Salem,9,426.25,3836.25
22113,Juice,Coimbatore,7,364.89,2554.23
22114,Coffee,Madurai,10,224.16,2241.6
22115,Snacks,Coimbatore,5,397.38,1986.9
22116,Snacks,Chennai,1,128.23,128.23
22117,Snacks,Chennai,6,31.56,189.36
22118,Tea,Chennai,1,168.22,168.22
22119,Juice,Madurai,8,365.82,2926.56
22120,Cake,Coimbatore,1,25.54,25.54
22121,juice,Chennai,1,231.3,231.3
22122,Tea,Chennai,1,163.92,163.92
22123,CAKE,Coimbatore,7,249.7,1747.9
22124, Cake ,Trichy,7,489.4,3425.8
22125,Snacks,Trichy,3,375.84,1127.52
22126,Snacks,Madurai,9,186.26,1676.34
22127,Juice,Coimbatore,3,436.04,1308.12
22128,juice,Chennai,5,135.59,677.95
22129,Tea,Madurai,2,246.97,493.94
22130,Snacks,Madurai,10,62.54,625.4
22131,juice,Madurai,5,427.87,2139.35
22132,CAKE,Chennai,3,454.78,1364.34
22133, Cake ,Trichy,7,82.05,574.35
22134,Tea,Trichy,4,390.08,1560.32
22135,Juice,Coimbatore,4,136.19,544.76
22136,juice,Madurai,5,236.79,1183.95
22137,Tea,Chennai,10,396.93,3969.3
22138,Snacks,Trichy,5,141.49,707.45
22139,Coffee,Coimbatore,2,249.41,498.82
22140,Tea,Chennai,1,393.21,393.21
22141, Cake ,Salem,5,175.84,879.2
22142,Juice,Chennai,1,240.11,240.11
22143,Coffee,Salem,6,293.65,1761.9
22144,juice,Salem,6,368.38,2210.28
22145,Coffee,Madurai,1,117.35,117.35
22146,Snacks,Coimbatore,1,372.07,372.07
22147,Juice,Coimbatore,3,192.76,578.28
22148,Cake,Chennai,2,186.7,373.4
22149, Cake ,Coimbatore,10,451.06,4518.6
22150,Snacks,Trichy,8,275.26,2202.08
22151,juice,Trichy,2,206.24,412.48
22152,Tea,Chennai,7,343.06,2401.42
22153,Coffee,Madurai,9,364.4,3279.6
22154,Snacks,Trichy,2,229.38,458.76
22155,juice,Trichy,10,459.71,4597.1
22156,juice,Salem,8,23.78,190.24
22157,Snacks,Salem,1,118.12,118.12
22158,Tea,Trichy,5,473.95,2369.75
22159,Coffee,Salem,5,147.56,737.8
22160,Snacks,Madurai,6,439.12,2634.7200000000003
22161,cake,Salem,6,375.68,2254.08
22162,Coffee,Salem,10,271.88,2718.8
22163,Coffee,Trichy,2,93.41,186.82
22164,cake,Salem,2,289.55,579.1
22165,Coffee,Coimbatore,4,499.76,1999.04
22166,Juice,Madurai,6,79.45,476.7000000000001
22167,Snacks,Chennai,4,250.17,1000.68
22168,Coffee,Madurai,3,131.64,394.92
22169,Coffee,Madurai,6,85.86,515.16
22170,Cake,Chennai,10,380.68,3825.8
22171,Juice,Chennai,5,230.54,1152.7
22172,Cake,Salem,2,142.11,284.22
22173,Snacks,Trichy,5,264.43,1322.15
22174,juice,Trichy,5,196.35,981.75
22175,Tea,Trichy,1,32.31,32.31
22176,Snacks,Chennai,5,52.29,261.45
22177,Snacks,Chennai,10,50.98,509.8
22178,Tea,Trichy,1,437.55,437.55
22179,Snacks,Trichy,8,143.22,1145.76
22180,Snacks,Madurai,1,249.7,249.7
22181,CAKE,Coimbatore,2,50.18,100.36
22182,Snacks,Madurai,4,58.34,233.36
22183,Tea,Coimbatore,5,322.43,1612.15
22184,Snacks,Trichy,8,124.11,992.88
22185,Coffee,Trichy,3,389.26,1167.78
22186, Cake ,Salem,8,406.09,3248.72
22187,Tea,Salem,7,343.03,2429.21
22188,Cake,Coimbatore,5,427.64,-855.28
22189,Snacks,Salem,4,339.58,1358.32
22190,Coffee,Trichy,9,254.59,2291.31
22191,CAKE,Salem,3,272.51,817.53
22192,Coffee,Chennai,5,449.15,2245.75
22193,Tea,Madurai,4,188.83,755.32
22194,Coffee,Chennai,4,288.48,1153.92
22195,Snacks,Trichy,8,131.22,1049.76
22196,Tea,Trichy,10,244.76,2447.6
22197,Coffee,Chennai,9,451.27,4061.43
22198,Coffee,Trichy,7,58.02,406.14
22199,CAKE,Salem,10,167.99,1679.9
22200,CAKE,Chennai,6,58.87,353.22
22201,Juice,Chennai,8,403.5,3228.0
22202,Snacks,Coimbatore,2,439.48,878.96
22203,Coffee,Chennai,4,408.43,1633.72
22204,Cake,Chennai,10,330.39,3303.9
22205,Snacks,Chennai,6,232.38,1394.28
22206,Snacks,Chennai,4,250.98,1003.92
22207,Coffee,Trichy,7,464.41,3250.8700000000003
22208,Coffee,Chennai,10,419.08,4190.8
22209,Juice,Salem,2,279.53,559.06
22210,Juice,Salem,2,97.38,194.76
22211,Coffee,Salem,8,159.66,1277.28
22212,juice,Salem,10,489.56,4895.6
22213,CAKE,Chennai,5,257.15,1285.75
22214,Snacks,Coimbatore,8,100.36,802.88
22215,Cake,Coimbatore,1,254.95,254.95
22216,Tea,Madurai,10,346.89,3468.9
22217,Cake,Chennai,4,308.33,1233.32
22218,juice,Chennai,2,359.0,718.0
22219,Cake,Salem,10,414.8,4148.0
22220,Tea,Coimbatore,9,235.52,2119.6800000000003
22221,Snacks,Trichy,9,319.85,2878.65
22222,Coffee,Chennai,2,197.35,394.7
22223,Tea,Trichy,2,260.13,520.26
22224,Coffee,Chennai,2,479.13,958.26
22225,Tea,Coimbatore,8,323.04,2616.32
22226,Tea,Trichy,7,85.25,596.75
22227,Tea,Coimbatore,9,125.58,1130.22
22228,Tea,Chennai,10,491.64,4916.4
22229,Coffee,Chennai,3,188.09,564.27
22230,juice,Salem,5,299.14,1495.6999999999998
22231,cake,Coimbatore,1,435.63,435.63
22232,CAKE,Coimbatore,2,392.31,784.62
22233,juice,Madurai,7,254.0,1778.0
22234,Coffee,Salem,7,366.43,2565.01
22235,Tea,Coimbatore,10,249.7,2497.0
22236,Coffee,Salem,10,145.94,1459.4
22237,cake,Coimbatore,1,169.05,169.05
22238,Snacks,Coimbatore,4,345.97,1383.88
22239,Coffee,Salem,1,400.96,400.96
22240,Juice,Coimbatore,9,203.86,1834.74
22241,cake,Trichy,4,369.02,1476.08
22242,juice,Coimbatore,5,96.33,481.65
22243,Snacks,Salem,8,196.49,1571.92
22244,Snacks,Salem,5,100.82,504.1
22245,Tea,Trichy,2,422.15,844.3
22246,Coffee,Coimbatore,5,54.48,272.4
22247,Snacks,Madurai,2,68.81,137.62
22248,juice,Salem,3,177.73,533.1899999999999
22249,cake,Chennai,10,249.7,2497.0
22250,Snacks,Chennai,5,376.79,1883.95
22251,Snacks,Chennai,2,249.7,499.4
22252,cake,Madurai,7,249.7,1747.9
22253,Snacks,Madurai,1,133.1,133.1
22254,Snacks,Chennai,8,385.32,3082.56
22255,Snacks,Coimbatore,4,49.8,199.2
22256,Coffee,Trichy,5,125.66,628.3
22257,Coffee,Salem,5,376.14,1880.7
22258,Coffee,Chennai,8,285.65,2285.2
22259,Snacks,Coimbatore,2,103.21,206.42
22260,Tea,Coimbatore,10,64.65,646.5
22261,Coffee,Chennai,5,428.03,2140.15
22262,Tea,Trichy,5,399.29,1996.45
22263, Cake ,Trichy,2,119.75,239.5
22264,cake,Chennai,5,433.47,2167.3500000000004
22265,juice,Chennai,10,133.92,1339.1999999999998
22266,Coffee,Salem,7,478.81,3351.67
22267,Tea,Trichy,1,468.37,468.37
22268,Snacks,Coimbatore,9,314.3,2828.7000000000003
22269,Snacks,Trichy,10,234.57,2345.7
22270,Tea,Chennai,10,320.16,3201.6000000000004
22271,Tea,Coimbatore,10,121.75,1217.5
22272,Tea,Trichy,7,115.18,806.26
22273,cake,Coimbatore,1,477.52,477.52
22274,Coffee,Salem,2,489.43,978.86
22275,Juice,Trichy,2,435.56,871.12
22276,Snacks,Madurai,2,369.52,739.04
22277,Coffee,Coimbatore,3,399.5,1198.5
22278,Snacks,Chennai,6,147.5,885.0
22279,Juice,Coimbatore,1,353.31,353.31
22280,Juice,Chennai,3,226.44,679.3199999999999
22281,Coffee,Coimbatore,1,453.78,453.78
22282,juice,Madurai,9,168.51,1516.59
22283, Cake ,Chennai,4,237.92,951.68
22284,Coffee,Chennai,5,130.09,650.45
22285,cake,Coimbatore,5,112.97,564.85
22286,Tea,Chennai,9,331.19,2980.71
22287,Coffee,Trichy,10,336.86,3368.6000000000004
22288, Cake ,Coimbatore,5,45.33,226.65
22289,Cake,Madurai,1,109.94,109.94
22290,juice,Salem,5,417.85,2089.25
22291,Juice,Trichy,10,34.92,349.20000000000005
22292,Cake,Salem,6,407.75,2446.5
22293,Tea,Madurai,10,235.95,2359.5
22294,Cake,Trichy,5,221.15,1105.75
22295,juice,Coimbatore,7,377.93,2685.51
22296,Juice,Madurai,4,114.52,458.08
22297,CAKE,Salem,5,321.98,1609.9
22298,Snacks,Salem,2,435.31,870.62
22299,Tea,Trichy,8,213.68,1709.44
22300,Coffee,Chennai,4,273.52,1094.08
22301, Cake ,Coimbatore,2,47.96,95.92
22302,Cake,Chennai,5,141.45,757.25
22303,Coffee,Chennai,9,217.71,1959.39
22304,Snacks,Chennai,8,398.48,3187.84
22305,Coffee,Salem,1,71.8,71.8
22306,Snacks,Madurai,5,479.56,2397.8
22307,Tea,Salem,7,297.66,2083.6200000000003
22308,Tea,Coimbatore,8,333.87,2670.96
22309,Tea,Coimbatore,10,363.53,3635.3
22310,Juice,Chennai,6,182.91,1097.46
22311,juice,Trichy,2,335.35,670.7
22312,juice,Chennai,7,21.03,147.21
22313,Snacks,Coimbatore,8,478.33,3826.64
22314,Cake,Madurai,2,359.86,719.72
22315,Snacks,Salem,6,50.0,300.0
22316,Tea,Madurai,3,429.38,1288.14
22317,Coffee,Coimbatore,4,392.33,1569.32
22318,Tea,Chennai,6,308.32,1849.92
22319,Tea,Madurai,1,131.26,131.26
22320,Tea,Madurai,8,362.71,2901.68
22321,Coffee,Madurai,8,169.21,1353.68
22322,Coffee,Salem,4,336.11,1344.44
22323,Snacks,Trichy,3,166.23,498.69
22324,Snacks,Madurai,1,200.64,200.64
22325,Tea,Chennai,1,419.93,419.93
22326,CAKE,Chennai,1,474.47,474.47
22327,CAKE,Coimbatore,10,201.26,2012.6
22328,Coffee,Madurai,5,371.97,1859.85
22329,Juice,Madurai,7,463.64,3245.48
22330,Snacks,Madurai,8,152.74,1221.92
22331,Snacks,Madurai,8,159.13,1273.04
22332,Coffee,Coimbatore,3,244.36,733.08
22333,juice,Trichy,2,295.29,590.58
22334,Tea,Salem,5,465.51,2340.55
22335,Juice,Chennai,6,207.41,1244.46
22336,Snacks,Chennai,8,323.68,2589.44
22337,Juice,Madurai,5,350.56,1752.8
22338,Tea,Chennai,5,230.56,1152.8
22339,Snacks,Chennai,6,249.7,1498.2
22340,Tea,Madurai,5,347.12,1735.6
